 Total Fwd Packets,Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags,FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Variance, Down/Up Ratio, Label
6.0,720.0,372.0,68.0,120.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,506.27272727272725,1823863.2181818178,0.8333333333333334,DOS Goldeneye
6.0,984.0,636.0,68.0,164.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,530.2727272727273,1823109.6181818184,0.8333333333333334,DOS Goldeneye
6.0,778.0,430.0,68.0,129.66666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,280.5,303513.1666666668,0.6666666666666666,DOS Goldeneye
6.0,831.0,483.0,68.0,138.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,516.3636363636364,1822002.4545454548,0.8333333333333334,DOS Goldeneye
6.0,681.0,333.0,68.0,113.5,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,252.36363636363637,274847.2545454546,0.8333333333333334,DOS Goldeneye
6.0,1022.0,674.0,68.0,170.33333333333334,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,283.3636363636364,290917.6545454546,0.8333333333333334,DOS Goldeneye
6.0,1108.0,760.0,68.0,184.66666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,313.5,325366.5,0.6666666666666666,DOS Goldeneye
6.0,923.0,575.0,68.0,153.83333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,524.7272727272727,1822158.018181818,0.8333333333333334,DOS Goldeneye
6.0,1020.0,672.0,68.0,170.0,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,283.1818181818182,290761.76363636367,0.8333333333333334,DOS Goldeneye
6.0,848.0,500.0,68.0,141.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,517.9090909090909,1821915.2909090908,0.8333333333333334,DOS Goldeneye
6.0,1102.0,754.0,68.0,183.66666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,312.9,324774.7666666667,0.6666666666666666,DOS Goldeneye
6.0,729.0,381.0,68.0,121.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,551.0,2002689.7777777778,0.6666666666666666,DOS Goldeneye
6.0,937.0,589.0,68.0,156.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,526.0,1822316.6,0.8333333333333334,DOS Goldeneye
6.0,725.0,377.0,68.0,120.83333333333333,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,550.6,2002842.4888888886,0.6666666666666666,DOS Goldeneye
6.0,923.0,575.0,68.0,153.83333333333334,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,274.3636363636364,284074.05454545456,0.8333333333333334,DOS Goldeneye
6.0,954.0,606.0,68.0,159.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,527.5454545454545,1822557.0727272725,0.8333333333333334,DOS Goldeneye
6.0,735.0,387.0,68.0,122.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,507.6363636363636,1823480.854545454,0.8333333333333334,DOS Goldeneye
6.0,911.0,563.0,68.0,151.83333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,523.6363636363636,1822050.4545454548,0.8333333333333334,DOS Goldeneye
6.0,794.0,446.0,68.0,132.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,557.5,2000656.7222222225,0.6666666666666666,DOS Goldeneye
6.0,760.0,412.0,68.0,126.66666666666667,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,509.90909090909093,1822934.490909091,0.8333333333333334,DOS Goldeneye
6.0,782.0,434.0,68.0,130.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,511.90909090909093,1822547.6909090912,0.8333333333333334,DOS Goldeneye
6.0,927.0,579.0,68.0,154.5,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,274.72727272727275,284316.01818181813,0.8333333333333334,DOS Goldeneye
6.0,895.0,547.0,68.0,149.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,522.1818181818181,1821947.7636363634,0.8333333333333334,DOS Goldeneye
6.0,940.0,592.0,68.0,156.66666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,526.2727272727273,1822355.218181818,0.8333333333333334,DOS Goldeneye
6.0,830.0,482.0,68.0,138.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,516.2727272727273,1822009.2181818183,0.8333333333333334,DOS Goldeneye
6.0,943.0,595.0,68.0,157.16666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,276.1818181818182,285312.9636363637,0.8333333333333334,DOS Goldeneye
6.0,825.0,477.0,68.0,137.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,560.6,1999984.7111111106,0.6666666666666666,DOS Goldeneye
6.0,757.0,409.0,68.0,126.16666666666667,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,278.4,302859.60000000003,0.6666666666666666,DOS Goldeneye
6.0,1061.0,713.0,68.0,176.83333333333334,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,286.90909090909093,294102.89090909075,0.8333333333333334,DOS Goldeneye
6.0,980.0,632.0,68.0,163.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,529.9090909090909,1823026.4909090907,0.8333333333333334,DOS Goldeneye
6.0,786.0,438.0,68.0,131.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,512.2727272727273,1822486.8181818181,0.8333333333333334,DOS Goldeneye
6.0,974.0,626.0,68.0,162.33333333333334,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,279.0,287377.0,0.8333333333333334,DOS Goldeneye
6.0,726.0,378.0,68.0,121.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,550.7,2002804.0111111114,0.6666666666666666,DOS Goldeneye
6.0,885.0,537.0,68.0,147.5,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,270.90909090909093,281920.49090909085,0.8333333333333334,DOS Goldeneye
6.0,912.0,564.0,68.0,152.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,569.3,1999125.3444444446,0.6666666666666666,DOS Goldeneye
6.0,778.0,430.0,68.0,129.66666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,511.54545454545456,1822611.4727272724,0.8333333333333334,DOS Goldeneye
6.0,1004.0,656.0,68.0,167.33333333333334,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,281.72727272727275,289540.8181818181,0.8333333333333334,DOS Goldeneye
6.0,682.0,334.0,68.0,113.66666666666667,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,502.8181818181818,1825014.9636363636,0.8333333333333334,DOS Goldeneye
6.0,854.0,506.0,68.0,142.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,518.4545454545455,1821897.0727272725,0.8333333333333334,DOS Goldeneye
6.0,925.0,577.0,68.0,154.16666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,295.2,310557.73333333334,0.6666666666666666,DOS Goldeneye
6.0,754.0,406.0,68.0,125.66666666666667,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,509.3636363636364,1823055.2545454549,0.8333333333333334,DOS Goldeneye
6.0,715.0,367.0,68.0,119.16666666666667,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,274.2,301817.0666666667,0.6666666666666666,DOS Goldeneye
6.0,1069.0,721.0,68.0,178.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,538.0,1825563.8000000003,0.8333333333333334,DOS Goldeneye
6.0,943.0,595.0,68.0,157.16666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,297.0,311717.3333333334,0.6666666666666666,DOS Goldeneye
6.0,798.0,450.0,68.0,133.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,513.3636363636364,1822321.654545454,0.8333333333333334,DOS Goldeneye
6.0,928.0,580.0,68.0,154.66666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,274.8181818181818,284376.96363636374,0.8333333333333334,DOS Goldeneye
6.0,783.0,435.0,68.0,130.5,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,261.6363636363636,277438.0545454545,0.8333333333333334,DOS Goldeneye
6.0,740.0,392.0,68.0,123.33333333333333,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,508.09090909090907,1823362.490909091,0.8333333333333334,DOS Goldeneye
6.0,793.0,445.0,68.0,132.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,512.9090909090909,1822387.2909090908,0.8333333333333334,DOS Goldeneye
6.0,784.0,436.0,68.0,130.66666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,556.5,2000914.4999999993,0.6666666666666666,DOS Goldeneye
6.0,800.0,452.0,68.0,133.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,558.1,2000511.6555555554,0.6666666666666666,DOS Goldeneye
6.0,775.0,427.0,68.0,129.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,511.27272727272725,1822661.2181818185,0.8333333333333334,DOS Goldeneye
6.0,871.0,523.0,68.0,145.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,520.0,1821881.0000000002,0.8333333333333334,DOS Goldeneye
6.0,757.0,409.0,68.0,126.16666666666667,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,553.8,2001710.4,0.6666666666666666,DOS Goldeneye
6.0,689.0,341.0,68.0,114.83333333333333,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,547.0,2004360.8888888892,0.6666666666666666,DOS Goldeneye
6.0,832.0,484.0,68.0,138.66666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,266.09090909090907,279355.2909090909,0.8333333333333334,DOS Goldeneye
6.0,1015.0,667.0,68.0,169.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,579.6,2000064.9333333336,0.6666666666666666,DOS Goldeneye
6.0,911.0,563.0,68.0,151.83333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,569.2,1999126.6222222222,0.6666666666666666,DOS Goldeneye
6.0,985.0,637.0,68.0,164.16666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,280.0,288151.39999999997,0.8333333333333334,DOS Goldeneye
6.0,900.0,552.0,68.0,150.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,522.6363636363636,1821974.854545454,0.8333333333333334,DOS Goldeneye
6.0,850.0,502.0,68.0,141.66666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,518.0909090909091,1821908.4909090907,0.8333333333333334,DOS Goldeneye
6.0,915.0,567.0,68.0,152.5,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,294.2,309941.5111111112,0.6666666666666666,DOS Goldeneye
6.0,918.0,570.0,68.0,153.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,569.9,1999121.8777777778,0.6666666666666666,DOS Goldeneye
6.0,832.0,484.0,68.0,138.66666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,285.9,305598.76666666666,0.6666666666666666,DOS Goldeneye
6.0,1082.0,734.0,68.0,180.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,586.3,2001815.1222222224,0.6666666666666666,DOS Goldeneye
6.0,805.0,457.0,68.0,134.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,514.0,1822237.4,0.8333333333333334,DOS Goldeneye
6.0,940.0,592.0,68.0,156.66666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,526.2727272727273,1822355.218181818,0.8333333333333334,DOS Goldeneye
6.0,924.0,576.0,68.0,154.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,524.8181818181819,1822168.1636363633,0.8333333333333334,DOS Goldeneye
6.0,815.0,467.0,68.0,135.83333333333334,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,284.2,304879.2888888889,0.6666666666666666,DOS Goldeneye
6.0,877.0,529.0,68.0,146.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,520.5454545454545,1821887.8727272723,0.8333333333333334,DOS Goldeneye
6.0,760.0,412.0,68.0,126.66666666666667,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,509.90909090909093,1822934.490909091,0.8333333333333334,DOS Goldeneye
6.0,799.0,451.0,68.0,133.16666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,282.6,304254.93333333335,0.6666666666666666,DOS Goldeneye
6.0,900.0,552.0,68.0,150.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,568.1,1999153.8777777776,0.6666666666666666,DOS Goldeneye
6.0,910.0,562.0,68.0,151.66666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,273.1818181818182,283307.76363636355,0.8333333333333334,DOS Goldeneye
6.0,860.0,512.0,68.0,143.33333333333334,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,268.6363636363636,280646.85454545455,0.8333333333333334,DOS Goldeneye
6.0,771.0,423.0,68.0,128.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,555.2,2001279.5111111116,0.6666666666666666,DOS Goldeneye
6.0,698.0,350.0,68.0,116.33333333333333,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,547.9,2003956.9888888884,0.6666666666666666,DOS Goldeneye
6.0,819.0,471.0,68.0,136.5,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,264.90909090909093,278804.0909090909,0.8333333333333334,DOS Goldeneye
6.0,835.0,487.0,68.0,139.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,516.7272727272727,1821977.2181818185,0.8333333333333334,DOS Goldeneye
6.0,807.0,459.0,68.0,134.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,514.1818181818181,1822214.9636363634,0.8333333333333334,DOS Goldeneye
6.0,1002.0,654.0,68.0,167.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,531.9090909090909,1823519.6909090912,0.8333333333333334,DOS Goldeneye
6.0,925.0,577.0,68.0,154.16666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,274.54545454545456,284194.6727272727,0.8333333333333334,DOS Goldeneye
6.0,923.0,575.0,68.0,153.83333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,570.4,1999124.4888888886,0.6666666666666666,DOS Goldeneye
6.0,807.0,459.0,68.0,134.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,558.8,2000351.5111111116,0.6666666666666666,DOS Goldeneye
6.0,819.0,471.0,68.0,136.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,560.0,2000099.7777777775,0.6666666666666666,DOS Goldeneye
6.0,738.0,390.0,68.0,123.0,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,276.5,302344.2777777778,0.6666666666666666,DOS Goldeneye
6.0,843.0,495.0,68.0,140.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,517.4545454545455,1821935.472727272,0.8333333333333334,DOS Goldeneye
6.0,760.0,412.0,68.0,126.66666666666667,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,259.54545454545456,276688.67272727273,0.8333333333333334,DOS Goldeneye
6.0,831.0,483.0,68.0,138.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,516.3636363636364,1822002.4545454548,0.8333333333333334,DOS Goldeneye
6.0,939.0,591.0,68.0,156.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,572.0,1999166.4444444445,0.6666666666666666,DOS Goldeneye
6.0,736.0,388.0,68.0,122.66666666666667,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,551.7,2002430.2333333332,0.6666666666666666,DOS Goldeneye
6.0,807.0,459.0,68.0,134.5,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,283.4,304560.7111111111,0.6666666666666666,DOS Goldeneye
6.0,795.0,447.0,68.0,132.5,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,557.6,2000632.0444444446,0.6666666666666666,DOS Goldeneye
6.0,734.0,386.0,68.0,122.33333333333333,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,551.5,2002503.3888888892,0.6666666666666666,DOS Goldeneye
6.0,801.0,453.0,68.0,133.5,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,263.27272727272725,278091.61818181816,0.8333333333333334,DOS Goldeneye
6.0,812.0,464.0,68.0,135.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,514.6363636363636,1822162.0545454542,0.8333333333333334,DOS Goldeneye
6.0,1044.0,696.0,68.0,174.0,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,285.3636363636364,292680.4545454545,0.8333333333333334,DOS Goldeneye
6.0,901.0,553.0,68.0,150.16666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,292.8,309112.39999999997,0.6666666666666666,DOS Goldeneye
6.0,900.0,552.0,68.0,150.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,568.1,1999153.8777777776,0.6666666666666666,DOS Goldeneye
6.0,766.0,418.0,68.0,127.66666666666667,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,260.09090909090907,276874.8909090909,0.8333333333333334,DOS Goldeneye
6.0,724.0,376.0,68.0,120.66666666666667,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,550.5,2002881.166666667,0.6666666666666666,DOS Goldeneye
6.0,850.0,502.0,68.0,141.66666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,518.0909090909091,1821908.4909090907,0.8333333333333334,DOS Goldeneye
6.0,806.0,458.0,68.0,134.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,514.0909090909091,1822226.0909090913,0.8333333333333334,DOS Goldeneye
6.0,754.0,406.0,68.0,125.66666666666667,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,259.0,276508.9999999999,0.8333333333333334,DOS Goldeneye
6.0,908.0,560.0,68.0,151.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,568.9,1999131.655555556,0.6666666666666666,DOS Goldeneye
6.0,785.0,437.0,68.0,130.83333333333334,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,281.2,303750.6222222222,0.6666666666666666,DOS Goldeneye
6.0,777.0,429.0,68.0,129.5,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,280.4,303480.0444444444,0.6666666666666666,DOS Goldeneye
6.0,873.0,525.0,68.0,145.5,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,290.0,307571.77777777775,0.6666666666666666,DOS Goldeneye
6.0,844.0,496.0,68.0,140.66666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,517.5454545454545,1821931.072727273,0.8333333333333334,DOS Goldeneye
6.0,767.0,419.0,68.0,127.83333333333333,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,260.1818181818182,276906.5636363636,0.8333333333333334,DOS Goldeneye
6.0,787.0,439.0,68.0,131.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,512.3636363636364,1822472.0545454542,0.8333333333333334,DOS Goldeneye
6.0,775.0,427.0,68.0,129.16666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,280.2,303414.3999999999,0.6666666666666666,DOS Goldeneye
6.0,893.0,545.0,68.0,148.83333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,522.0,1821938.2,0.8333333333333334,DOS Goldeneye
6.0,821.0,473.0,68.0,136.83333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,560.2,2000060.6222222222,0.6666666666666666,DOS Goldeneye
6.0,713.0,365.0,68.0,118.83333333333333,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,274.0,301776.2222222222,0.6666666666666666,DOS Goldeneye
6.0,865.0,517.0,68.0,144.16666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,519.4545454545455,1821880.672727273,0.8333333333333334,DOS Goldeneye
6.0,994.0,646.0,68.0,165.66666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,531.1818181818181,1823330.1636363636,0.8333333333333334,DOS Goldeneye
6.0,901.0,553.0,68.0,150.16666666666666,1815.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1815.0,292.8,309112.39999999997,0.6666666666666666,DOS Goldeneye
6.0,886.0,538.0,68.0,147.66666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,566.7,1999223.5666666667,0.6666666666666666,DOS Goldeneye
6.0,1044.0,696.0,68.0,174.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,535.7272727272727,1824705.6181818184,0.8333333333333334,DOS Goldeneye
6.0,842.0,494.0,68.0,140.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,562.3,1999697.788888889,0.6666666666666666,DOS Goldeneye
6.0,850.0,502.0,68.0,141.66666666666666,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,563.1,1999582.7666666664,0.6666666666666666,DOS Goldeneye
6.0,854.0,506.0,68.0,142.33333333333334,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,518.4545454545455,1821897.0727272725,0.8333333333333334,DOS Goldeneye
6.0,762.0,414.0,68.0,127.0,4569.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4569.0,510.09090909090907,1822895.6909090907,0.8333333333333334,DOS Goldeneye
